i,j,x,y,density,momentum_x,momentum_y,energy,velocity_x,velocity_y,pressure
186,147,0.9713541666666666,0.7682291666666666,1.4706500476385174,-0.08537486635507126,-0.017587861760239017,3.6915234218112434,-0.058052469037186076,-0.011959243321333014,1.4755760568637126
187,147,0.9765625,0.7682291666666666,1.470761850663666,-0.0852423484820867,-0.017032211197827402,3.6918482215312007,-0.05795795454146569,-0.011580536434326057,1.4757117457523472
188,147,0.9817708333333334,0.7682291666666666,1.470873219753132,-0.08511488766727217,-0.016578185875082977,3.692187284199753,-0.05786690961819106,-0.011270982197816765,1.4758524760899663
189,147,0.9869791666666666,0.7682291666666666,1.4709847046424034,-0.08499002986284503,-0.016231286909742428,3.692540218019843,-0.0577776435027624,-0.011034300260578342,1.4759981622999208
190,147,0.9921875,0.7682291666666666,1.4710964868933771,-0.08486590331807037,-0.01599659673027509,3.692905842406596,-0.05768887634099919,-0.010873927626634661,1.4761483840751985
191,147,0.9973958333333334,0.7682291666666666,1.4712037664943678,-0.08474647670179183,-0.01587844450678597,3.69326623539533,-0.057603493568894604,-0.01079282480673744,1.4762958808790434
0,148,0.0026041666666666665,0.7734375,0.5259191238352066,0.6342584633452596,-0.00003976524023099433,1.1323646570120596,1.2060000000000008,-0.00007561094173760168,0.2999627208446097
1,148,0.0078125,0.7734375,0.5259191238352066,0.6342584633452596,-0.00003976524023099433,1.1323646570120596,1.2060000000000008,-0.00007561094173760168,0.2999627208446097
2,148,0.013020833333333334,0.7734375,0.5259191238352066,0.6342584633452596,-0.00003976524023099433,1.1323646570120596,1.2060000000000008,-0.00007561094173760168,0.2999627208446097
3,148,0.018229166666666668,0.7734375,0.5259191238352066,0.6342584633452596,-0.00003976524023099433,1.1323646570120596,1.2060000000000008,-0.00007561094173760168,0.2999627208446097
4,148,0.0234375,0.7734375,0.5259191238352066,0.6342584633452596,-0.00003976524023099433,1.1323646570120596,1.2060000000000008,-0.00007561094173760168,0.2999627208446097
5,148,0.028645833333333332,0.7734375,0.5259191238352066,0.6342584633452596,-0.00003976524023099432,1.1323646570120596,1.2060000000000008,-0.00007561094173760167,0.2999627208446097
6,148,0.033854166666666664,0.7734375,0.5259191238352066,0.6342584633452596,-0.00003976524023099421,1.1323646570120596,1.2060000000000008,-0.00007561094173760146,0.2999627208446097
7,148,0.0390625,0.7734375,0.5259191238352066,0.6342584633452596,-0.000039765240230993704,1.1323646570120596,1.2060000000000008,-0.0000756109417376005,0.2999627208446097
8,148,0.044270833333333336,0.7734375,0.5259191238352066,0.6342584633452596,-0.00003976524023099187,1.1323646570120596,1.2060000000000008,-0.000075610941737597,0.2999627208446097
9,148,0.049479166666666664,0.7734375,0.5259191238352066,0.6342584633452596,-0.000039765240230984956,1.1323646570120596,1.2060000000000008,-0.00007561094173758386,0.2999627208446097
10,148,0.0546875,0.7734375,0.5259191238352066,0.6342584633452596,-0.00003976524023095176,1.1323646570120596,1.2060000000000008,-0.00007561094173752075,0.2999627208446097
11,148,0.059895833333333336,0.7734375,0.5259191238352069,0.6342584633452596,-0.0000397652402308922,1.13236465701206,1.2060000000000002,-0.00007561094173740745,0.29996272084460995
12,148,0.06510416666666667,0.7734375,0.5259191238352073,0.6342584633452597,-0.00003976524023069057,1.132364657012061,1.2059999999999993,-0.00007561094173702399,0.29996272084461034
13,148,0.0703125,0.7734375,0.5259191238352084,0.6342584633452601,-0.00003976524023030821,1.1323646570120627,1.2059999999999977,-0.0000756109417362968,0.2999627208446112
14,148,0.07552083333333333,0.7734375,0.5259191238352106,0.634258463345261,-0.00003976524022949007,1.1323646570120665,1.2059999999999944,-0.00007561094173474086,0.2999627208446129
15,148,0.08072916666666667,0.7734375,0.5259191238352153,0.6342584633452627,-0.0000397652402277515,1.132364657012075,1.2059999999999866,-0.0000756109417314344,0.29996272084461684
16,148,0.0859375,0.7734375,0.5259191238352255,0.6342584633452667,-0.00003976524022400541,1.1323646570120922,1.2059999999999709,-0.00007561094172431,0.29996272084462483
17,148,0.09114583333333333,0.7734375,0.5259191238352472,0.6342584633452751,-0.00003976524021589476,1.13236465701213,1.2059999999999373,-0.00007561094170888503,0.29996272084464215
18,148,0.09635416666666667,0.7734375,0.5259191238352937,0.6342584633452933,-0.00003976524019851612,1.132364657012211,1.2059999999998652,-0.00007561094167583402,0.2999627208446793
19,148,0.1015625,0.7734375,0.5259191238353924,0.6342584633453318,-0.000039765240161622966,1.1323646570123824,1.205999999999712,-0.00007561094160566996,0.29996272084475806
20,148,0.10677083333333333,0.7734375,0.525919123835601,0.634258463345413,-0.00003976524008395772,1.1323646570127452,1.205999999999388,-0.00007561094145796472,0.29996272084492465
21,148,0.11197916666666667,0.7734375,0.5259191238360406,0.6342584633455851,-0.00003976523992144209,1.13236465701351,1.2059999999987074,-0.00007561094114888893,0.2999627208452754
22,148,0.1171875,0.7734375,0.5259191238369645,0.6342584633459464,-0.00003976523958386319,1.1323646570151171,1.2059999999972757,-0.00007561094050687242,0.2999627208460128
23,148,0.12239583333333333,0.7734375,0.5259191238389019,0.6342584633467038,-0.00003976523888727866,1.132364657018488,1.205999999994273,-0.00007561093918208504,0.29996272084755937
24,148,0.12760416666666666,0.7734375,0.5259191238429608,0.6342584633482883,-0.000039765237459940325,1.1323646570255468,1.2059999999879782,-0.00007561093646751321,0.2999627208507992
25,148,0.1328125,0.7734375,0.5259191238514658,0.6342584633515985,-0.00003976523455561359,1.132364657040326,1.2059999999747695,-0.00007561093094390764,0.2999627208575881
26,148,0.13802083333333334,0.7734375,0.5259191238693139,0.6342584633585137,-0.000039765228688099486,1.132364657071304,1.20599999994699,-0.00007561091978465643,0.2999627208718354
27,148,0.14322916666666666,0.7734375,0.5259191239068858,0.6342584633729792,-0.000039765216919987895,1.1323646571364052,1.2059999998883382,-0.00007561089740297854,0.29996272090182724
28,148,0.1484375,0.7734375,0.5259191239863598,0.6342584634033248,-0.000039765193492326385,1.1323646572738089,1.2059999997637945,-0.00007561085284542293,0.2999627209652686
29,148,0.15364583333333334,0.7734375,0.5259191241555877,0.6342584634672771,-0.0000397651472096897,1.1323646575655946,1.2059999994973338,-0.00007561076481775854,0.29996272110036
30,148,0.15885416666666666,0.7734375,0.5259191245189979,0.6342584636029281,-0.000039765056502519944,1.1323646581901794,1.2059999989219192,-0.00007561059229190191,0.29996272139047
31,148,0.1640625,0.7734375,0.5259191253073833,0.6342584638930735,-0.000039764880218341324,1.132364659540209,1.2059999976657423,-0.0000756102569859957,0.2999627220198523
32,148,0.16927083333333334,0.7734375,0.5259191270376771,0.6342584645199849,-0.000039764540693216803,1.1323646624913397,1.2059999948899869,-0.00007560961115294834,0.2999627234012131
33,148,0.17447916666666666,0.7734375,0.5259191308835035,0.6342584658904278,-0.00003976389318273976,1.1323646690231781,1.2059999886768191,-0.00007560837940224667,0.299962726471568
34,148,0.1796875,0.7734375,0.5259191395447301,0.6342584689248424,-0.000039762671934532256,1.1323646836713945,1.2059999745852525,-0.0000756060560354457,0.29996273338652985
35,148,0.18489583333333334,0.7734375,0.5259191593092182,0.6342584757344698,-0.000039760398091497875,1.1323647169605398,1.2059999422108003,-0.00007560172963411748,0.29996274916652876
36,148,0.19010416666666666,0.7734375,0.525919204984659,0.6342584912240085,-0.00003975622996493616,1.132364793595122,1.2059998669234937,-0.00007559379765585067,0.29996278563473394
37,148,0.1953125,0.7734375,0.5259193117825663,0.6342585269198873,-0.00003974873925049738,1.1323649721570954,1.2059996898956094,-0.00007557953921823452,0.29996287090619383
38,148,0.20052083333333334,0.7734375,0.5259195641250525,0.6342586101848888,-0.00003973563070483764,1.1323653927749486,1.2059992695652517,-0.00007555457795327301,0.29996307238984815
39,148,0.20572916666666666,0.7734375,0.5259201658021883,0.6342588065347831,-0.00003971355443223798,1.1323663930715797,1.2059982631914208,-0.00007551251504429903,0.29996355280989545
40,148,0.2109375,0.7734375,0.525921611463287,0.6342592739482048,-0.000039678570718374024,1.1323687913096843,1.2059958368766912,-0.00007544578859951236,0.29996470714876394
41,148,0.21614583333333334,0.7734375,0.5259251069707116,0.6342603955142936,-0.00003962899410599009,1.1323745799336642,1.2059899539072871,-0.00007535102162026466,0.29996749834594855
42,148,0.22135416666666666,0.7734375,0.5259336018179536,0.6342631041937216,-0.000039575492402446724,1.1323886281548499,1.2059756250623916,-0.00007524807744865362,0.29997428195953674
43,148,0.2265625,0.7734375,0.5259543279751477,0.634269678665227,-0.0000395715571488831,1.132422868007752,1.2059406015481964,-0.0000752376300452326,0.29999083504098173
44,148,0.23177083333333334,0.7734375,0.5260050452194327,0.6342856907967023,-0.000039798607668327015,1.1325065939339714,1.2058547661498158,-0.00007566202649581868,0.3000313523017735
45,148,0.23697916666666666,0.7734375,0.526129385995818,0.6343247423653501,-0.00004079356211711671,1.1327117941070417,1.2056440093433443,-0.0000775352284113645,0.3001307518880202
46,148,0.2421875,0.7734375,0.5264344031850322,0.6344198008530738,-0.00004404135445130355,1.1332152946768315,1.2051260271264732,-0.00008365971939684156,0.3003749543073485
47,148,0.24739583333333334,0.7734375,0.5271815005259525,0.634649271245764,-0.000053491674248599756,1.134450155505324,1.2038534558071448,-0.00010146728251130357,0.30097511743365885
48,148,0.2526041666666667,0.7734375,0.5290014476775384,0.6351912837436016,-0.00007939694854749853,1.137468402755829,1.20073638084029,-0.0001500883388808725,0.3024479020823025
49,148,0.2578125,0.7734375,0.5333765358677441,0.6364079906036101,-0.0001479075624069451,1.1447782612978856,1.1931683300770726,-0.00027730421655372593,0.3060429244368332
50,148,0.2630208333333333,0.7734375,0.543603091574252,0.6388395394150076,-0.00032437496009509023,1.1621301500131214,1.1751948237912975,-0.0005967128684932858,0.3146998373027593
51,148,0.2682291666666667,0.7734375,0.5662683307608029,0.6424948332839281,-0.000764907874245775,1.2017783731803957,1.1346119823100687,-0.0013507869550431902,0.33491467534339164
52,148,0.2734375,0.7734375,0.6122567722464173,0.6440058262706826,-0.001802239436228184,1.286856082084227,1.0518557825138881,-0.002943600655678546,0.3792611213519632
53,148,0.2786458333333333,0.7734375,0.6945638844319375,0.6316141688275393,-0.003990819134032424,1.4532215578372079,0.9093679976523933,-0.005745791313777266,0.4664100946529841
54,148,0.2838541666666667,0.7734375,0.8206238827076433,0.5849575115060932,-0.007894070436466076,1.7387569427919551,0.7128204818704881,-0.009619596264271082,0.612093650517579
55,148,0.2890625,0.7734375,0.9819359070853904,0.4894122045161879,-0.013504805340551772,2.150241814613693,0.4984156307807043,-0.013753245240452723,0.8112734403403803
56,148,0.2942708333333333,0.7734375,1.1500157985700548,0.3574273773192121,-0.019746428457637185,2.625947973240411,0.3108021452954317,-0.017170571467096506,1.028093538672328
57,148,0.2994791666666667,0.7734375,1.2882506136124225,0.2289157055673408,-0.02489003406917321,3.0491204182070812,0.17769500992157988,-0.019320801252621422,1.2114165524881495
58,148,0.3046875,0.7734375,1.3754325277771016,0.14007860847317702,-0.027867025476279526,3.330048137413299,0.101843315207591,-0.02026055434454257,1.3290531207131882
59,148,0.3098958333333333,0.7734375,1.4171458519766043,0.09627804033115596,-0.028976918781915523,3.4681894632636574,0.06793798972552433,-0.020447379316320298,1.3858490975925504
60,148,0.3151041666666667,0.7734375,1.4325489138995595,0.08095862467063054,-0.029181225461466787,3.519584256157538,0.056513689609558986,-0.02037014246308156,1.4067997632018652
61,148,0.3203125,0.7734375,1.4369106145160895,0.07808231973170243,-0.029218916935035498,3.533863846222993,0.0543404154321724,-0.02033454039510704,1.4125781027014284
62,148,0.3255208333333333,0.7734375,1.437462231995893,0.07965315554676546,-0.029443389991486983,3.5352426393196943,0.05541234668556706,-0.020482896410158418,1.4130936848924947
63,148,0.3307291666666667,0.7734375,1.436795530236981,0.08274629426510814,-0.02999183713936898,3.5324780298375167,0.057590862808057454,-0.020874116398748963,1.4119129152189354
64,148,0.3359375,0.7734375,1.4357412770550428,0.0864012553623033,-0.030914967603441593,3.528385737859118,0.060178847500663504,-0.02153240844816666,1.4101812548076647
65,148,0.3411458333333333,0.7734375,1.4345689227965541,0.09028491912938508,-0.032229465075247085,3.5238825182264173,0.06293522583312575,-0.022466306472343513,1.4082717715276563
66,148,0.3463541666666667,0.7734375,1.4333769892384352,0.09425469059567997,-0.033936989653988066,3.5193068609131006,0.06575708365861116,-0.023676248404140395,1.4063224615308698
67,148,0.3515625,0.7734375,1.4322105512245522,0.09822755140366413,-0.03603112318191276,3.5148165249967023,0.06858457460718938,-0.025157699858519993,1.4043979389966206
68,148,0.3567708333333333,0.7734375,1.4310965836807137,0.10214109802613373,-0.038500160878170764,3.5105079766884044,0.07137260978111735,-0.026902559419959025,1.4025380247558143
69,148,0.3619791666666667,0.7734375,1.4300547664940741,0.1059419182597849,-0.04132840746099056,3.5064527768331994,0.07408242029744942,-0.02889987742379363,1.4007725468082033
70,148,0.3671875,0.7734375,1.4291009066277098,0.10958214008569668,-0.044496893613407335,3.5027090277488355,0.07667907813751289,-0.03113628534349469,1.3991259860078236
71,148,0.3723958333333333,0.7734375,1.4282481076243094,0.11301844860380288,-0.04798384954871965,3.499325239469766,0.07913082327957237,-0.03359629835500644,1.3976190312660146
72,148,0.3776041666666667,0.7734375,1.4275072280221266,0.11621185211318344,-0.05176507771709022,3.496341824943707,0.0814089412872536,-0.03626256785320309,1.3962691662797413
73,148,0.3828125,0.7734375,1.4268871002039678,0.11912766777361739,-0.055814292082803585,3.4937918141600943,0.08348780205286638,-0.03911612353550968,1.3950909364859856
74,148,0.3880208333333333,0.7734375,1.4263946642227274,0.1217355542317396,-0.06010345239290101,3.491701305110267,0.08534493102445519,-0.042136621722188405,1.3940961082607453
75,148,0.3932291666666667,0.7734375,1.4260350717209271,0.12400952927055078,-0.06460310244173977,3.490089832818851,0.08696106549532272,-0.045302604208588844,1.3932937952120392
76,148,0.3984375,0.7734375,1.4258117818284903,0.12592794861041756,-0.06928271142077898,3.4889707252226327,0.08832017676900171,-0.04859176526927657,1.3926905805026517
77,148,0.4036458333333333,0.7734375,1.4257266587164854,0.1274734387735445,-0.07411101383209648,3.4883514738920662,0.08940945166046263,-0.051981221911649694,1.3922906472932026
78,148,0.4088541666666667,0.7734375,1.4257800746892724,0.12863278526534913,-0.07905634500213436,3.488234128773317,0.09021923335082568,-0.05544778357164482,1.392095921433714
79,148,0.4140625,0.7734375,1.4259710197533264,0.1293967813254766,-0.084086975119049,3.488615716987167,0.09074292501951442,-0.058968221621779456,1.392106226432885
80,148,0.4192708333333333,0.7734375,1.4262972193423498,0.12976004682354758,-0.08917146135062311,3.4894886888606984,0.09097686307162439,-0.06251955072291251,1.3923194512016834
81,148,0.4244791666666667,0.7734375,1.4267551718566058,0.12972074962762672,-0.09427878599389725,3.4908410905198197,0.09092011873265117,-0.06607916190078658,1.3927316183835814
82,148,0.4296875,0.7734375,1.4273403953762753,0.12928039293190446,-0.09937790499629347,3.4926574685956195,0.0905743250528712,-0.06962453057323827,1.3933372625748286
83,148,0.4348958333333333,0.7734375,1.4280475633514835,0.12844366434002172,-0.10443921999433559,3.4949193187752394,0.08994354784554752,-0.07313427274734972,1.3941295744561737
84,148,0.4401041666666667,0.7734375,1.4288705309160843,0.1272181695205989,-0.10943419725969843,3.497605247114072,0.0890340774534948,-0.0765879027468902,1.3951004812425292
85,148,0.4453125,0.7734375,1.4298024490127532,0.1256140704246687,-0.1143355516390114,3.5006913954379204,0.08785414412417773,-0.07996597831956265,1.3962408239970414
86,148,0.4505208333333333,0.7734375,1.4308359241570954,0.12364417472525807,-0.11911753655656755,3.504151843459181,0.08641394351214433,-0.08325031161538639,1.3975405068301714
87,148,0.4557291666666667,0.7734375,1.431963308133306,0.12132336068896492,-0.1237560407957055,3.507959797844003,0.08472518813845929,-0.0864240306248019,1.3989889910536624
88,148,0.4609375,0.7734375,1.433176617226231,0.11866800942626002,-0.12822844208053913,3.512087585884593,0.08280068764722802,-0.08947148630481591,1.4005753179374936
89,148,0.4661458333333333,0.7734375,1.4344673894929973,0.1156963291458135,-0.13251389050456683,3.516506008994643,0.08065455512844079,-0.09237846149392281,1.4022878305401303
90,148,0.4713541666666667,0.7734375,1.4358269361252485,0.11242795306098645,-0.1365934275254374,3.5211852426031,0.07830188320911906,-0.09513223640590779,1.4041145453034671
91,148,0.4765625,0.7734375,1.4372464418361774,0.1088836647760204,-0.1404500686835039,3.5260952299131327,0.0757585210208726,-0.09772163255737105,1.4060433168829911
92,148,0.4817708333333333,0.7734375,1.438717032468773,0.10508516157284642,-0.14406886574949393,3.5312059653061802,0.07304088239820519,-0.10013704050078444,1.4080619575679325
93,148,0.4869791666666667,0.7734375,1.4402298281354369,0.10105483601756582,-0.14743696091758665,3.5364877351512978,0.07016577079811931,-0.10237043979880822,1.4101583386617627
94,148,0.4921875,0.7734375,1.4417759853931886,0.09681556521215322,-0.1505436369178247,3.5419113276049807,0.06715021348184719,-0.10441541435216078,1.4123204786221488
95,148,0.4973958333333333,0.7734375,1.4433467295341427,0.09239050373045207,-0.1533803627900633,3.54744821442947,0.06401130223246648,-0.10626716342757686,1.4145366192644095
96,148,0.5026041666666666,0.7734375,1.444933378275605,0.08780287934962852,-0.15594083471518683,3.553070708964809,0.06076603992248637,-0.1079225084420763,1.416795291721347
97,148,0.5078125,0.7734375,1.4465273579922515,0.08307579123430346,-0.15822101145572767,3.5587521037256793,0.05743119255595058,-0.10937989563870744,1.4190853735934732
98,148,0.5130208333333334,0.7734375,1.4481202132585946,0.07823201007184731,-0.1602191437785978,3.5644667894172772,0.05402314625234585,-0.11063939465223599,1.4213961380866929
99,148,0.5182291666666666,0.7734375,1.4497036103901368,0.07329377981613354,-0.16193579682802547,3.5701903564236006,0.05055776869894743,-0.11170269265208364,1.423717295667547
100,148,0.5234375,0.7734375,1.4512693358722584,0.06828262118373099,-0.16337386392280515,3.5758996799291873,0.04705027488415236,-0.11257308335851549,1.426039028831977
101,148,0.5286458333333334,0.7734375,1.452809290825513,0.06321913757773999,-0.1645385696963039,3.581572989994929,0.04351509725121438,-0.11325544979328295,1.4283520206701454
102,148,0.5338541666666666,0.7734375,1.4543154828963791,0.05812282460209574,-0.16543745986627545,3.5871899278556882,0.03996576072087175,-0.11375623914612684,1.4306474779125264
103,148,0.5390625,0.7734375,1.455780017207771,0.0530118848611408,-0.16608037421286956,3.592731589566725,0.03641476338081571,-0.11408342761251566,1.4329171491080974
104,148,0.5442708333333334,0.7734375,1.4571950882392315,0.047903050413798984,-0.1664793985855784,3.598180557931502,0.032873464095793475,-0.11424647250680757,1.435153338524338
105,148,0.5494791666666666,0.7734375,1.458552974683166,0.04281141606927037,-0.1666487909968741,3.603520923363954,0.029351978853267277,-0.11425624841159737,1.4373489162574267
106,148,0.5546875,0.7734375,1.4598460394639687,0.03775028751085874,-0.16660487610108873,3.6087382942661805,0.02585908821228848,-0.11412496359017646,1.4394973250197192
107,148,0.5598958333333334,0.7734375,1.4610667372866684,0.03273104875915706,-0.16636590151940006,3.613819798211382,0.02240215858992283,-0.11386605229844354,1.4415925843669124
108,148,0.5651041666666666,0.7734375,1.462207632087396,0.027763053740970357,-0.1659518484207991,3.618754076441298,0.01898708031043225,-0.11349403790478928,1.4436292936353028
109,148,0.5703125,0.7734375,1.4632614257436858,0.022853547289673377,-0.16538418751184195,3.6235312736707073,0.015618225757614245,-0.11302436092565438,1.4456026346759496
110,148,0.5755208333333334,0.7734375,1.4642209965253843,0.0180076219968334,-0.1646855701795987,3.62814302091536,0.01229843175283357,-0.11247316530113946,1.4475083737926078
111,148,0.5807291666666666,0.7734375,1.465079442068316,0.013228216446448017,-0.16387944155788575,3.6325824057084115,0.00902900966774414,-0.11185703440526751,1.449342861077997
112,148,0.5859375,0.7734375,1.4658301194412346,0.008516153821250445,-0.16298955244772242,3.636843931270674,0.005809782258053716,-0.11119266160928187,1.4511030286781608
113,148,0.5911458333333334,0.7734375,1.4664666655338179,0.003870218364646577,-0.1620393310710808,3.6409234528517462,0.0026391451340885097,-0.11049642987424867,1.4527863848105924
114,148,0.5963541666666666,0.7734375,1.466981396221033,-0.0007145443020843181,-0.161051037006863,3.644812586146915,-0.000487084774166186,-0.10978396687356294,1.4543888005076933
115,148,0.6015625,0.7734375,1.4673672873163213,-0.005235989155282631,-0.16005044275047947,3.6484967680427203,-0.0035682880493122958,-0.10907319805608921,1.455903527785365
116,148,0.6067708333333334,0.7734375,1.467624600309474,-0.009699516844833427,-0.15906243797624625,3.6519819203503685,-0.006608990366329453,-0.1083808747432451,1.4573320821041387
117,148,0.6119791666666666,0.7734375,1.467756444200138,-0.014116402447609162,-0.15810327299041468,3.655283287343945,-0.00961767362929343,-0.10771764867063754,1.458680058984534
118,148,0.6171875,0.7734375,1.4677638164268811,-0.018493446202173386,-0.15718497155100583,3.658404447615658,-0.01259974254386088,-0.10709146103196382,1.459948542862951
119,148,0.6223958333333334,0.7734375,1.4676490541369855,-0.022836221291249743,-0.15631550889348503,3.661348954754511,-0.015559728824053251,-0.10650741636964599,1.4611387646215226
120,148,0.6276041666666666,0.7734375,1.4674161182190704,-0.027148881689075817,-0.15549865584184566,3.664121093932179,-0.0185011472560524,-0.10596766241777868,1.462252414667545
121,148,0.6328125,0.7734375,1.467070596265005,-0.03143382107062201,-0.15473391224555863,3.6667257434273375,-0.02142624980055421,-0.10547134721361984,1.4632915967536115
122,148,0.6380208333333334,0.7734375,1.4666196567679348,-0.03569138551871557,-0.1540165443984677,3.669168205289995,-0.024335815597460703,-0.10501464622251272,1.464258767736234
123,148,0.6432291666666666,0.7734375,1.466071969767662,-0.03991964715676972,-0.15333775870188748,3.671454072323254,-0.027228981919009094,-0.10459088084617559,1.4651566884092508
124,148,0.6484375,0.7734375,1.4654375910963822,-0.04411426331573248,-0.15268502225858457,3.673589114290474,-0.030103133414728322,-0.1041907367371078,1.4659883772138038
125,148,0.6536458333333334,0.7734375,1.4647278063477402,-0.048268442209521256,-0.1520425196429054,3.6755791574935928,-0.03295386487532952,-0.10380257614008119,1.4667570556086216
126,148,0.6588541666666666,0.7734375,1.4639549388649007,-0.05237302066424521,-0.1513917238629566,3.6774299567842688,-0.03577502235475458,-0.10341283043885247,1.4674660841827607
127,148,0.6640625,0.7734375,1.4631321324394806,-0.05641664655129596,-0.15071205483602404,3.679147078489765,-0.03855881864697515,-0.10300645546259844,1.468118896634469
128,148,0.6692708333333334,0.7734375,1.462273119660968,-0.06038605286771577,-0.1499815967439501,3.6807358124065166,-0.04129601512589963,-0.10256743061701341,1.4687189388885102
129,148,0.6744791666666666,0.7734375,1.4613919836268086,-0.06426640893191475,-0.14917784468137957,3.6822011198477336,-0.043976160846607104,-0.10207928218626022,1.4692696164912151
130,148,0.6796875,0.7734375,1.4605029178815037,-0.06804173293203876,-0.14827845095353406,3.683547615470146,-0.046587878804607255,-0.10152561089615329,1.4697742501234012
131,148,0.6848958333333334,0.7734375,1.4596199884827725,-0.07169534781531373,-0.1472619427038477,3.684779577965476,-0.049119187446753663,-0.10089060431196321,1.4702360384622013
132,148,0.6901041666666666,0.7734375,1.4587569022666105,-0.0752103603469251,-0.1461083854895784,3.6859009859166934,-0.05155784368873494,-0.10015951613497479,1.4706580285273896
133,148,0.6953125,0.7734375,1.4579267855097606,-0.07857014252662965,-0.14479997171250109,3.686915575922737,-0.053891692852846375,-0.09931909692013247,1.4710430942864958
134,148,0.7005208333333334,0.7734375,1.4571419768046592,-0.08175879584329253,-0.14332151788326078,3.687826918867912,-0.056109011437979396,-0.09835796385301314,1.4713939239698755
135,148,0.7057291666666666,0.7734375,1.4564138373394204,-0.08476158151553366,-0.14166085996980768,3.6886385080161364,-0.058198830128101696,-0.09726690061431578,1.4717130156721279
136,148,0.7109375,0.7734375,1.4557525813284216,-0.08756530311409348,-0.1398091411241982,3.689353851116875,-0.06015122640839647,-0.0960390817213031,1.4720026800661605
137,148,0.7161458333333334,0.7734375,1.455167129198223,-0.09015863128361597,-0.13776099063898758,3.689976558654511,-0.06195757825652104,-0.09467021888742909,1.472265048743565
138,148,0.7213541666666666,0.7734375,1.4546649861377925,-0.09253236351393522,-0.13551459691328813,3.6905104214559485,-0.06361077251169235,-0.09315862979082633,1.472502086724269
139,148,0.7265625,0.7734375,1.4542521485338455,-0.09467961502136105,-0.13307168044055295,3.690959472445386,-0.0651053636859437,-0.09150523213922274,1.4727156078222583
140,148,0.7317708333333334,0.7734375,1.4539330404901936,-0.09659593972172054,-0.13043737534951205,3.6913280289715824,-0.06643768112536545,-0.08971346803256847,1.4729072916796515
141,148,0.7369791666666666,0.7734375,1.4537104820592057,-0.09827938288721615,-0.12762002986676899,3.69162071371778,-0.06760588445919556,-0.08778916534053811,1.4730787013857256
142,148,0.7421875,0.7734375,1.4535856900481294,-0.09973046926546038,-0.1246309372915569,3.691842453753856,-0.06860996909109515,-0.0857403441330179,1.473231300728194
143,148,0.7473958333333334,0.7734375,1.453558311368461,-0.10095213214884763,-0.1214840097693018,3.691998458775982,-0.06945172502491878,-0.08357697714578095,1.4733664703042433
144,148,0.7526041666666666,0.7734375,1.4536264879189549,-0.1019495901286277,-0.11819540742135173,3.6920941808594714,-0.07013465355504156,-0.08131071386196533,1.4734855219165115
145,148,0.7578125,0.7734375,1.4537869509360672,-0.10273017918040028,-0.11478313527000673,3.6921352588271814,-0.07066384735002207,-0.07895457803916862,1.4735897107886524
146,148,0.7630208333333334,0.7734375,1.4540351409668273,-0.10330314876735436,-0.11126661990493676,3.692127448104148,-0.0710458405418354,-0.07652264843541029,1.4736802441471841
147,148,0.7682291666666666,0.7734375,1.454365343121923,-0.10367943695987646,-0.10766627373483939,3.692076517431923,-0.07128844031536082,-0.07402973004274446,1.4737582768661808
148,148,0.7734375,0.7734375,1.4547708176556948,-0.10387143460248696,-0.10400309841142039,3.6919880843338615,-0.07140054869252302,-0.0714910535386029,1.4738248800333829
149,148,0.7786458333333334,0.7734375,1.4552440476086799,-0.10389273376164437,-0.10029831150686674,3.6918678352431105,-0.07139196613266717,-0.06892198712077283,1.4738811610044336
150,148,0.7838541666666666,0.7734375,1.4557769738880184,-0.10375760895021491,-0.09657272831569468,3.6917214220987074,-0.07127301146487029,-0.06633758470418234,1.4739282650800765
151,148,0.7890625,0.7734375,1.456361072249099,-0.10348109639957906,-0.0928465737991459,3.6915542286156153,-0.07105456083069449,-0.06375244131989903,1.4739672915248794
152,148,0.7942708333333334,0.7734375,1.456987551840118,-0.10307859366933565,-0.08913914943296473,3.6913712861074237,-0.07074775178356976,-0.061180446820143036,1.4739992840928506
153,148,0.7994791666666666,0.7734375,1.457647549952008,-0.10256560284205972,-0.08546852948644647,3.6911772772244733,-0.07036378776573021,-0.05863456463756307,1.4740252480243707
154,148,0.8046875,0.7734375,1.458332306467874,-0.10195751178926749,-0.08185131655846717,3.690976529723244,-0.06991377159860893,-0.056126656589480343,1.4740461569037233
155,148,0.8098958333333334,0.7734375,1.4590333196886416,-0.10126939002584842,-0.07830245045780614,3.690773003686938,-0.0694085519907519,-0.05366734905993505,1.4740629521420456
156,148,0.8151041666666666,0.7734375,1.459742484266187,-0.10051580798660247,-0.07483506693983127,3.690570284978737,-0.06885858914843586,-0.051265937483110854,1.474076540673824
157,148,0.8203125,0.7734375,1.4604522101504613,-0.09971068195521034,-0.07146040607660839,3.690371587104157,-0.06827384098034797,-0.04893032827773684,1.4740877923672548
158,148,0.8255208333333334,0.7734375,1.4611555212709026,-0.0988671455040483,-0.06818776886835534,3.6901797603963384,-0.06766367033815426,-0.04666701653294655,1.4740975374229786
159,148,0.8307291666666666,0.7734375,1.4618461332475547,-0.09799744736683982,-0.06502451969361363,3.689997307016113,-0.06703677298043278,-0.04448109702842585,1.474106563886143
160,148,0.8359375,0.7734375,1.462518510022903,-0.0971128749465773,-0.06197613123825551,3.6898264001947636,-0.0664011253745134,-0.04237630553973978,1.4741156153462394
