step,time_before,dt,ratio,alpha,retries,max_cfl,min_density,min_pressure,max_component_velocity,min_energy_density_ratio,boundary_x_mass,boundary_x_momentum_x,boundary_x_momentum_y,boundary_x_energy,boundary_y_mass,boundary_y_momentum_x,boundary_y_momentum_y,boundary_y_energy
597,0.5897375316971494,0.000991605269141899,0.19038821167524464,2.1009704145039265,0,0.4,0.138,0.02899999999999997,1.2060000000000013,1.8129180333017623,-79.36469344049097,71.05753244923558,-21.392943250125587,-210.34212079920582,-79.43574345137012,-21.376441184643006,71.1195149533219,-210.56587086458848
598,0.5907291369662913,0.0009916080363147073,0.1903887429724238,2.1009645515540623,0,0.4,0.138,0.02899999999999997,1.2060000000000013,1.8086440968272002,-79.41660188985952,71.12987480224623,-21.37677459120615,-210.49959855909256,-79.48768599884484,-21.360270798113643,71.1918678401369,-210.72346651724425
599,0.591720745002606,0.000991610796409328,0.190389272910591,2.1009587036337107,0,0.4,0.138,0.02899999999999997,1.206000000000001,1.8076528280363249,-79.46850767686554,71.20222263770725,-21.360605629250998,-210.65706664434038,-79.53962586332258,-21.34410010654298,71.26422622613086,-210.88105242802067
600,0.5927123557990153,0.0009916135494557573,0.1903898014955054,2.100952870679068,0,0.39999999999999997,0.138,0.02899999999999997,1.206000000000001,1.811879103755108,-79.52041079420454,71.27457593415512,-21.3444363577526,-210.81452503503834,-79.59156303945146,-21.327929103391266,71.33659008745494,-211.0386285837925
601,0.593703969348471,0.0009916162954838154,0.19039032873289258,2.1009470526267044,0,0.4,0.138,0.02899999999999996,1.206000000000001,1.8203025813134135,-79.57231123592743,71.34693466905141,-21.328266770281783,-210.97197371591892,-79.64349752318748,-21.311757782193766,71.40895939924108,-211.19619497591214
602,0.5946955856439549,0.0009916190345231474,0.1903908546284443,2.100941249413564,0,0.4,0.138,0.02899999999999996,1.206000000000001,1.8115054317478114,-79.6242089974008,71.4192988188368,-21.312096860482566,-211.12941267622094,-79.69542931177781,-21.295586136570076,71.4813341356279,-211.35375160014326
603,0.595687204678478,0.000991621766603224,0.19039137918781904,2.1009354609769613,0,0.4,0.138,0.02899999999999997,1.206000000000001,1.8068169137231467,-79.6761040752986,71.49166835894954,-21.295926622085883,-211.28684190964807,-79.7473584037776,-21.27941416025367,71.55371426974773,-211.51129845669982
604,0.5966788264450813,0.000991624491753344,0.19039190241664206,2.1009296872545784,0,0.4,0.138,0.02899999999999997,1.2060000000000013,1.806630143792237,-79.7279964676132,71.56404326381562,-21.279756048933244,-211.4442614143924,-79.79928479904606,-21.263241847095266,71.6260997737261,-211.66883555023614
605,0.5976704509368347,0.0009916272100026348,0.19039242432050588,2.1009239281844616,0,0.4,0.138,0.02899999999999996,1.2060000000000013,1.810299729103069,-79.77988617365766,71.6364235068419,-21.263585134982886,-211.60167119314553,-79.85120849873236,-21.247069191059854,71.69849061868968,-211.82636288981303
606,0.5986620781468374,0.000991629921380053,0.19039294490497016,2.1009181837050206,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000013,1.813416713376808,-79.83177319404793,71.70880906042711,-21.247413874304723,-211.7590712530524,-79.90312950523571,-21.230896186213133,71.77088677480138,-211.98388048878468
607,0.5996537080682174,0.0009916326259143873,0.19039346417556235,2.1009124537550243,0,0.4,0.138,0.02899999999999997,1.2060000000000013,1.8143204850873316,-79.88365753066182,71.78119989599895,-21.231242261066743,-211.9164616055912,-79.95504782215478,-21.214722826707742,71.84328821131253,-212.14138836464147
608,0.6006453406941318,0.0009916353236342577,0.19039398213777747,2.1009067382735993,0,0.4,0.138,0.02899999999999997,1.2060000000000013,1.811176945725658,-79.93553918658806,71.85359598406461,-21.215070289521787,-212.07384226641733,-80.00696345423762,-21.198549106772454,71.91569489661852,-212.2988865388488
609,0.601636976017766,0.0009916380145681186,0.1903944987970788,2.100901037200226,0,0.39999999999999997,0.138,0.02899999999999996,1.2060000000000015,1.8121924883652554,-79.98741816607863,71.92599729426425,-21.198897953995008,-212.2312132552125,-80.0588764073359,-21.1823750207056,71.98810679831665,-212.4563750366901
610,0.6026286140323341,0.0009916406987442589,0.1903950141588977,2.1008953504747376,0,0.4,0.138,0.02899999999999996,1.2060000000000015,1.8099355492891982,-80.03929447450378,71.99840379542678,-21.182725248878924,-212.38857459553049,-80.11078668836781,-21.166200562873495,72.06052388325861,-212.61385388713043
611,0.6036202547310784,0.000991643376190803,0.1903955282286342,2.100889678037316,0,0.4,0.138,0.02899999999999997,1.2060000000000015,1.8081039728130297,-80.09116811831798,72.07081545561934,-21.166552168632833,-212.54592631466755,-80.16269430533592,-21.15002572774541,72.13294611754937,-212.77132312283666
612,0.6046118981072692,0.0009916460469357128,0.19039604101165686,2.1008840198284915,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000013,1.8099301513673145,-80.14303910508417,72.14323224213905,-21.150378707821844,-212.70326844370229,-80.21459926731366,-21.133850509894614,72.20537346657426,-212.9287827801144
613,0.6056035441542049,0.0009916487110067883,0.19039655251330337,2.1008783757891374,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000013,1.8205105271086155,-80.19490744345687,72.21565412154193,-21.134204861113552,-212.86060101742598,-80.26650158444227,-21.117674904004396,72.27780589501012,-213.08623289888357
614,0.6065951928652117,0.0009916513684316696,0.19039706273888057,2.1008727458604692,0,0.4000000000000001,0.138,0.02899999999999997,1.2060000000000013,1.813812594345214,-80.24677314317677,72.28808105965686,-21.118030623282202,-213.0179240743075,-80.31840126789727,-21.101498904857653,72.35024336686438,-213.2436735225658
615,0.6075868442336434,0.0009916540192378362,0.19039757169366456,2.1008671299840427,0,0.4000000000000001,0.138,0.02899999999999997,1.206000000000001,1.8076989602762799,-80.29863621503554,72.36051302162552,-21.10185598919822,-213.17523765637984,-80.37029832983802,-21.08532250732266,72.4226858455269,-213.40110469792666
616,0.6085784982528812,0.00099165666345261,0.19039807938290113,2.1008615281017504,0,0.4,0.138,0.02899999999999997,1.206000000000001,1.8067930840926227,-80.35049667082623,72.43294997195275,-21.085680953814265,-213.33254180908216,-80.42219278335608,-21.06914570634065,72.49513329381928,-213.55852647491605
617,0.6095701549163338,0.0009916593011031556,0.19039858581180588,2.10085594015582,0,0.4,0.138,0.02899999999999997,1.206000000000001,1.8085341188641861,-80.40235452329269,72.5053918745553,-21.069505512153608,-213.48983658110396,-80.47408464242696,-21.052968496919473,72.56758567403901,-213.71593890651678
618,0.6105618142174369,0.0009916619322164824,0.19039909098556462,2.1008503660888094,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000013,1.8141849679714965,-80.45420978608217,72.57783869280324,-21.05332965930294,-213.64712202424036,-80.52597392186712,-21.036790874126826,72.6400429479972,-213.873342048619
619,0.6115534761496534,0.0009916645568194438,0.19039959490933323,2.100844805843609,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000013,1.814253439526909,-80.50606247370345,72.6502903895575,-21.03715339040836,-213.80439819326168,-80.57786063732927,-21.020612833111286,72.71250507701937,-214.0307359599941
620,0.6125451407064728,0.0009916671749387403,0.19040009758823814,2.1008392593634353,0,0.4,0.138,0.02899999999999996,1.2060000000000013,1.811476398006182,-80.55791260152884,72.72274692716324,-21.020976700700633,-213.96166514590982,-80.62974480529927,-21.004434369117067,72.78497202194802,-214.1881207022735
621,0.6135368078814115,0.0009916697866009189,0.19040059902737644,2.10083372659183,0,0.4,0.138,0.02899999999999997,1.2060000000000013,1.8114118832099275,-80.60976018578731,72.7952082674553,-21.00479958550448,-214.11892294286778,-80.68162644310027,-20.988255477494167,72.85744374313879,-214.3454963399506
622,0.6145284776680124,0.0009916723918323763,0.19040109923181625,2.1008282074726568,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000013,1.811778625120337,-80.66160524356873,72.86767437175294,-20.988622040248462,-214.27617164776552,-80.73350556886693,-20.972076153691145,72.92992020049233,-214.50286294028916
623,0.6155201500598448,0.0009916749906593576,0.19040159820659666,2.1008227019501016,0,0.4,0.138,0.02899999999999996,1.2060000000000013,1.8084870790083862,-80.71344779279546,72.94014520089509,-20.972444060456894,-214.43341132707684,-80.78538220149953,-20.955896393240973,73.00240135351126,-214.66022057316422
624,0.6165118250505042,0.000991677583107959,0.19040209595672816,2.1008172099686666,0,0.4,0.138,0.02899999999999997,1.2060000000000015,1.8087554224923559,-80.76528785217428,73.01262071529837,-20.95626564173577,-214.5906420499555,-80.83725636061196,-20.939716191747557,73.07488716136444,-214.81756931088216
625,0.6175035026336121,0.0009916801692041288,0.19040259248719274,2.100811731473171,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000015,1.8167699465726597,-80.81712544114482,73.08510087502202,-20.940086779759284,-214.74786388805387,-80.8891280664823,-20.92353554487642,73.14737758294852,-214.97490922800748
626,0.6184951828028162,0.0009916827489736674,0.19040308780294415,2.1008062664087475,0,0.4,0.138,0.02899999999999996,1.2060000000000013,1.8164182294902365,-80.86896057983044,73.15758563982794,-20.923907470261412,-214.90507691535166,-80.94099734000888,-20.907354448348975,73.21987257693988,-215.13224040120926
627,0.6194868655517899,0.0009916853224422291,0.190403581908908,2.1008008147208392,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000013,1.8090183679687728,-80.92079328899453,73.23007496923239,-20.907727709030468,-215.06228120800236,-80.99286420268315,-20.891172897947467,73.29237210182424,-215.2895629091646
628,0.6204785508742321,0.0009916878896353242,0.19040407480998225,2.1007953763551983,0,0.4,0.138,0.02899999999999997,1.2060000000000013,1.806496570202945,-80.97262359001931,73.30256882252901,-20.891547491918235,-215.2194768442544,-81.04472867660706,-20.87499088954722,73.36487611587545,-215.4468768325963
629,0.6214702387638674,0.0009916904505783172,0.1904045665110369,2.100789951257885,0,0.39999999999999997,0.138,0.02899999999999996,1.2060000000000013,1.807372543217913,-81.02445150491722,73.37506715877375,-20.875366814866975,-215.37666390447114,-81.09659078448063,-20.858808419116844,73.43738457715672,-215.6041822542374
630,0.6224619292144458,0.0009916930052964311,0.1904050570169148,2.100784539375263,0,0.4,0.138,0.02899999999999996,1.2060000000000013,1.8142186806738783,-81.07627705632247,73.4475699367806,-20.859185673911888,-215.53384247110998,-81.14845054959336,-20.842625482719363,73.5098974435167,-215.76147925881108
631,0.6234536222197422,0.000991695553814746,0.19040554633243123,2.100779140653999,0,0.4,0.138,0.02899999999999997,1.2060000000000013,1.8137593603184716,-81.1281002674782,73.5200771151226,-20.843004065180455,-215.69101262868645,-81.20030799578848,-20.826442076500722,73.5824146726133,-215.91876793293102
632,0.6244453177735569,0.0009916980961582013,0.19040603446237464,2.100773755041059,0,0.4,0.138,0.02899999999999997,1.2060000000000013,1.812127166443062,-81.17992116219773,73.59258865215922,-20.82682198488144,-215.8481744636627,-81.2521631474159,-20.810258196676976,73.65493622195568,-216.07604836495335
633,0.6254370158697151,0.000991700632351596,0.19040652141150646,2.1007683824837082,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000013,1.8107052494678662,-81.23173976481624,73.66510450607873,-20.810639429292017,-216.00532806429683,-81.30401602928441,-20.794073839523715,73.72746204895182,-216.2333206448226
634,0.6264287165020667,0.0009917031624195917,0.1904070071845616,2.100763022929507,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000013,1.8125360091036136,-81.28355610014344,73.73762463494509,-20.794456394745872,-216.16247352049274,-81.35586666661835,-20.777889001369484,73.79999211095698,-216.39058486392253
635,0.6274204196644863,0.0009917056863867097,0.19040749178624827,2.1007576763263107,0,0.4,0.138,0.028999999999999984,1.2060000000000013,1.8089101718659373,-81.33537019341985,73.810148996747,-20.77827287762775,-216.31961092364756,-81.40771508502039,-20.761703678592593,73.87252636532077,-216.5478411149397
636,0.628412125350873,0.0009917082042773361,0.19040797522124855,2.1007523426222647,0,0.4,0.138,0.02899999999999997,1.2060000000000013,1.8082691317329405,-81.38718207028096,73.88267754944312,-20.76208887437168,-216.47674036651944,-81.45956131048459,-20.74551786765053,73.94506476938463,-216.70508949187044
637,0.6294038335551503,0.0009917107161157201,0.19040845749421828,2.1007470217658053,0,0.39999999999999997,0.138,0.02899999999999997,1.206000000000001,1.8138156478750214,-81.43899175677464,73.95521025095482,-20.745904381494043,-216.63386194324656,-81.51140536938671,-20.72933156508395,74.01760728049854,-216.86233008997118
638,0.630395544271266,0.0009917132219259767,0.19040893860978753,2.1007417137056557,0,0.4,0.138,0.02899999999999997,1.2060000000000013,1.8192857468455288,-81.49079927934793,74.02774705918655,-20.729719395593406,-216.79097574928738,-81.56324728848962,-20.713144767525485,74.09015385601802,-217.01956300575847
639,0.6313872574931919,0.0009917157217320858,0.19040941857256047,2.1007364183908246,0,0.4,0.138,0.02899999999999997,1.2060000000000013,1.810739673391699,-81.5426046648481,74.10028793202667,-20.713533913357768,-216.94808188140732,-81.61508709491739,-20.69695747169119,74.16270445332832,-217.1767883369236
640,0.632378973214924,0.0009917182155578946,0.19040989738711578,2.1007311357706047,0,0.4,0.138,0.02899999999999997,1.2060000000000013,1.8066532787333356,-81.59440794049458,74.17283282737414,-20.697347931555772,-217.10518043758702,-81.66692481611271,-20.680769674366864,74.23525902988219,-217.334006182199
641,0.6333706914304819,0.0009917207034271184,0.19041037505800673,2.10072586579457,0,0.39999999999999997,0.138,0.02899999999999996,1.2060000000000013,1.8067461777917302,-81.64620913383479,74.24538170317723,-20.681161447023104,-217.26227151688414,-81.71876047979023,-20.664581372396125,74.30781754323706,-217.49121664121873
642,0.634362412133909,0.0009917231853633416,0.1904108515897616,2.1007206084125727,0,0.4000000000000001,0.138,0.02899999999999997,1.2060000000000013,1.8115435104176971,-81.69800827269846,74.3179345174706,-20.66497445665094,-217.41935521929437,-81.7705941138949,-20.648392562672473,74.38037995108695,-217.64841981439082
643,0.6353541353192723,0.000991725661390017,0.19041132698688326,2.1007153635747446,0,0.4000000000000001,0.138,0.02899999999999997,1.2060000000000013,1.8139795193978088,-81.74980538515544,74.39049122840697,-20.64878695737848,-217.57643164562526,-81.82242574656483,-20.63220324213309,74.45294621128834,-217.8056158027894
644,0.6363458609806624,0.0009917281315304691,0.19041180125385007,2.1007101312314913,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000013,1.8131070264620437,-81.80160049947875,74.46305179428339,-20.632598946189002,-217.7335008973826,-81.87425540612351,-20.616013407773774,74.5255162818599,-217.96280470812357
645,0.6373375891121928,0.0009917305958078938,0.19041227439511563,2.1007049113334926,0,0.4,0.138,0.02899999999999997,1.2060000000000013,1.8104298128194292,-81.85339364414287,74.53561617353485,-20.616410420128602,-217.89056307675597,-81.92608312108825,-20.599823056668438,74.59809012096844,-218.11998663275136
646,0.6383293197080008,0.0009917330542453596,0.19041274641510905,2.1006997038316992,0,0.4,0.138,0.02899999999999997,1.2060000000000013,1.8116316222775772,-81.90518484782527,74.60818432472591,-20.60022137631803,-218.04761828662203,-81.97790892017325,-20.583632185974626,74.67066768692222,-218.27716167968174
647,0.6393210527622462,0.0009917355068658075,0.19041321731823505,2.100694508677333,0,0.4,0.138,0.02899999999999997,1.2060000000000013,1.8098914034380238,-81.95697413941356,74.68075620653994,-20.584031811962504,-218.20466663055197,-82.02973283227882,-20.567440792931084,74.74324893818346,-218.43432995252823
648,0.640312788269112,0.000991737953692054,0.19041368710887438,2.1006893258218815,0,0.3999999999999999,0.138,0.02899999999999997,1.2060000000000013,1.8084268299925992,-82.00876154798948,74.75333177779709,-20.567841724346703,-218.36170821275184,-82.0815548864578,-20.551248874845793,74.81583383340698,-218.59149155539288
649,0.641304526222804,0.0009917403947467898,0.19041415579138365,2.1006841552171,0,0.4,0.138,0.02899999999999997,1.2060000000000013,1.8116240605007232,-82.06054710279282,74.82591099749584,-20.551651110822203,-218.51874313793672,-82.1333751118746,-20.53505642908291,74.88842233148972,-218.74864659272166
650,0.6422962666175508,0.000991742830052582,0.19041462337009576,2.1006789968150064,0,0.4,0.138,0.02899999999999997,1.2060000000000013,1.8214185768945363,-82.11233083317944,74.89849382486334,-20.535459968794584,-218.67577151118235,-82.18519353776523,-20.518863453053417,74.96101439161616,-218.90579516916438
651,0.6432880094476033,0.0009917452596318744,0.1904150898493199,2.100673850567882,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000015,1.812798252848544,-82.16411276858044,74.97108021940153,-20.519268295714518,-218.8327934377847,-82.23701019340217,-20.502669944209124,75.03360997329678,-219.06293738945445
652,0.6442797547072352,0.000991747683506989,0.1904155552333419,2.1006687164282667,0,0.4,0.138,0.02899999999999997,1.2060000000000013,1.8072831632393418,-82.21589293846814,75.04367014092553,-20.503076089072223,-218.98980902313826,-82.2888251080695,-20.48647590004248,75.1062090363904,-219.2200733583223
653,0.6452715023907422,0.000991750101700126,0.1904160195264242,2.10066359434896,0,0.4000000000000001,0.138,0.02899999999999997,1.2060000000000013,1.806647980236242,-82.26767137233553,75.11626354958034,-20.486883346401292,-219.14681837266568,-82.34063831109128,-20.470281318122645,75.17881154106745,-219.3772031805701
654,0.6462632524924423,0.0009917525142333647,0.19041648273280604,2.100658484283019,0,0.3999999999999999,0.138,0.02899999999999997,1.2060000000000013,1.8095254594098331,-82.31944809971982,75.1888604058094,-20.470690065309,-219.303821591878,-82.39244983182252,-20.45408619608997,75.25141744780399,-219.53432696105318
655,0.6472550050066757,0.000991754921128666,0.19041694485670388,2.1006533861837533,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000013,1.8148678338588542,-82.37122315019626,75.26146067034482,-20.454496243474722,-219.4608187863657,-82.44425969965509,-20.437890531661417,75.32402671735835,-219.69144480470982
656,0.6482467599278043,0.0009917573224078708,0.1904174059023112,2.1006483000047265,0,0.4,0.138,0.02899999999999997,1.2060000000000013,1.8143584241930577,-82.42299655338141,75.33406430418866,-20.438301878654194,-219.61781006181252,-82.4960679439972,-20.421694322622322,75.3966393107776,-219.84855681650475
657,0.6492385172502122,0.000991759718092702,0.1904178658737988,2.1006432256997547,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000013,1.8105240364737072,-82.4747683389086,75.40667126862178,-20.422106968669667,-219.7747955239334,-82.54787459423748,-20.40549756681347,75.46925518942365,-220.00566310132345
658,0.6502302769683049,0.0009917621082047663,0.19041832477531515,2.100638163222902,0,0.4,0.138,0.02899999999999997,1.2060000000000013,1.8111289845410716,-82.52653853639315,75.47928152522955,-20.405911511395928,-219.931775278372,-82.59967967970961,-20.389300262120276,75.54187431500578,-220.16276376385767
659,0.6512220390765097,0.0009917644927655528,0.19041878261098613,2.100633112528481,0,0.39999999999999997,0.138,0.02899999999999996,1.2060000000000013,1.8113659625380647,-82.57830717539572,75.55189503593516,-20.38971550475089,-220.0887494305822,-82.65148322965968,-20.373102406465957,75.61449664961492,-220.3198589084953
660,0.6522138035692752,0.000991766871796436,0.19041923938491573,2.100628073571049,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000013,1.8091318896964892,-82.63007428539068,75.62451176303335,-20.37351894668914,-220.24571808571915,-82.70328527321925,-20.356903997807667,75.6871221557573,-220.47694863921794
661,0.6532055704410716,0.000991769245318675,0.19041969510118562,2.1006230463054107,0,0.4,0.138,0.02899999999999996,1.2060000000000013,1.8101312318061495,-82.68183989573929,75.69713166922436,-20.35732183519843,-220.402681348537,-82.75508583941993,-20.34070503415938,75.75975079634749,-220.63403305962058
662,0.6541973396863903,0.0009917716133534152,0.1904201497638557,2.1006180306866105,0,0.4,0.138,0.02899999999999996,1.2060000000000015,1.8199801552045436,-82.73360403571043,75.76975471759985,-20.341124168326765,-220.55963932342686,-82.80688495719546,-20.32450551359829,75.83238253471073,-220.79111227289903
663,0.6551891112997437,0.0009917739759216883,0.19042060337696418,2.100613026669935,0,0.4,0.138,0.02899999999999997,1.2060000000000015,1.815146020737297,-82.78536673447991,75.84238087164852,-20.32492594418537,-220.71659211439726,-82.8586826554025,-20.308305434276537,75.90501733456122,-220.9481863819031
664,0.6561808852756653,0.000991776333044415,0.19042105594452768,2.10060803421091,0,0.4,0.138,0.02899999999999997,1.2060000000000013,1.8083227016710983,-82.83712802114832,75.91501009523648,-20.30872716095893,-220.87353982511834,-82.91047896281013,-20.29210479441465,75.9776551600072,-221.10525548910238
665,0.6571726616087097,0.0009917786847424026,0.1904215074705413,2.1006030532652993,0,0.4,0.138,0.02899999999999997,1.2060000000000015,1.806824931142663,-82.88888792472852,75.98764235261541,-20.29252781689809,-221.03048255888092,-82.96227390807222,-20.275903592289705,76.05029597557039,-221.26231969650192
666,0.6581644402934521,0.0009917810310363481,0.19042195795897884,2.1005980837891025,0,0.4,0.138,0.02899999999999997,1.2060000000000015,1.808109280444008,-82.94064647411653,76.06027760844282,-20.27632791030672,-221.1874204185122,-83.01406751969415,-20.259701826220343,76.12293974620665,-221.41937910555558
667,0.6591562213244885,0.0009917833719468394,0.19042240741379318,2.100593125738553,0,0.4,0.138,0.02899999999999997,1.2060000000000013,1.815343503984091,-82.99240369805871,76.13291582780279,-20.260127439529754,-221.3443535062823,-83.06585982600309,-20.243499494559202,76.19558643732199,-221.57643381707982
668,0.6601480046964353,0.0009917857074943537,0.1904228558389159,2.100588179070118,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000013,1.8150777323248664,-83.04415962512235,76.20555697622282,-20.243926402946705,-221.5012819238182,-83.11765085512316,-20.227296595688433,76.26823601478495,-221.73348393118428
669,0.6611397904039297,0.0009917880376992608,0.19042330323825807,2.1005832437404948,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000013,1.8109541149536172,-83.09591428367189,76.27820101968415,-20.22772479896467,-221.6582057720425,-83.16944063497213,-20.21109312802756,76.34088844492018,-221.8905295472598
670,0.662131578441629,0.0009917903625818211,0.19042374961570965,2.100578319706612,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000013,1.8103238946194145,-83.14766770187018,76.35084792460998,-20.211522626031076,-221.81512515117691,-83.22122919328594,-20.19488909005755,76.41354369447635,-222.0475707640483
671,0.6631233688042107,0.0009917926821621896,0.1904241949751404,2.100573406925624,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000013,1.8124500890310364,-83.19941990769874,76.42349765783862,-20.195319882652914,-221.97204016079542,-83.27301655762702,-20.178684480321877,76.48620173061366,-222.20460767966387
672,0.664115161486373,0.0009917949964604136,0.1904246393203994,2.1005685053549144,0,0.4,0.138,0.02899999999999997,1.2060000000000013,1.8093376782391277,-83.25117092896981,76.49615018660724,-20.179116567400744,-222.1289508998568,-83.32480275539258,-20.16247929742866,76.5588625208957,-222.36164039160914
673,0.6651069564828334,0.0009917973054964354,0.1904250826553156,2.1005636149520885,0,0.4,0.138,0.02899999999999996,1.2060000000000015,1.8092825080741781,-83.30292079333007,76.56880547854729,-20.162912678908494,-222.28585746671092,-83.37658781379963,-20.146273540040806,76.63152603330802,-222.5186689967193
674,0.6660987537883298,0.0009917996092900921,0.1904255249836977,2.100558735674978,0,0.4,0.138,0.02899999999999997,1.2060000000000015,1.8167375362810947,-83.35466952824399,76.64146350170624,-20.146708215862866,-222.44275995903365,-83.42837175985818,-20.13006720686363,76.70419223629031,-222.67569359106864
675,0.6670905533976199,0.0009918019078611166,0.1904259663093344,2.1005538674816355,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000015,1.817751777293454,-83.40641716096626,76.71412422458003,-20.130503176990928,-222.59965847373198,-83.48015462034527,-20.113860296634986,76.77686109876664,-222.83271426987872
676,0.668082355305481,0.0009918042012291384,0.19042640663599458,2.100549010330333,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000015,1.8097413460577039,-83.458163718516,76.78678761614376,-20.11429756105117,-222.75655310685383,-83.53193642178302,-20.09765280812029,76.8495325901685,-222.98973112744147
677,0.6690741595067101,0.000991806489413684,0.19042684596742734,2.1005441641795626,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000015,1.8066377392246062,-83.5099092276556,76.85945364587342,-20.09809136682745,-222.91344395351268,-83.58371719042259,-20.0814447401086,76.92220668044557,-223.1467442570713
678,0.6700659659961238,0.0009918087724341779,0.19042728430736217,2.1005393289880336,0,0.4,0.138,0.02899999999999997,1.2060000000000017,1.807199257685048,-83.56165371487587,76.93212228375589,-20.081884593127587,-223.0703311078433,-83.63549695227883,-20.06523609144259,76.99488334002142,-223.30375375120587
679,0.671057774768558,0.000991811050309943,0.19042772165950908,2.1005345047146706,0,0.4000000000000001,0.138,0.02899999999999997,1.2060000000000017,1.8136538911651243,-83.61339720643568,77.00479350024052,-20.0656772388181,-223.22721466311134,-83.68727573313336,-20.04902686101743,77.0675625397748,-223.46075970142812
680,0.672049585818868,0.0009918133230602014,0.1904281580275587,2.100529691318614,0,0.4000000000000001,0.138,0.02899999999999997,1.2060000000000017,1.814854988177529,-83.66513972836151,77.0774672662223,-20.04946930281749,-223.38409471173188,-83.73905355855834,-20.03281704779001,77.14024425099765,-223.61776219855014
681,0.6730413991419282,0.0009918155907040751,0.19042859341518242,2.1005248887592156,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000017,1.8116911604118644,-83.71688130646822,77.1501435530038,-20.03326078410319,-223.54097134534533,-83.79083045391124,-20.01660665077162,77.21292844538532,-223.77476133261177
682,0.6740332147326322,0.0009918178532605873,0.19042902782603277,2.1005200969960405,0,0.4,0.138,0.02899999999999997,1.2060000000000017,1.8097808013258487,-83.76862196635216,77.22282233228687,-20.017051681704935,-223.69784465480743,-83.84260644431406,-20.000395669015592,77.28561509504713,-223.93175719282453
683,0.6750250325858929,0.0009918201107486611,0.19042946126374294,2.100515315988863,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000017,1.8113110645422368,-83.82036173336971,77.29550357618473,-20.000841994692443,-223.85471473013342,-83.89438155462992,-19.98418410160613,77.35830417252659,-224.0887498674999
684,0.6760168526966415,0.0009918223631871228,0.1904298937319276,2.1005105456976674,0,0.4,0.138,0.02899999999999997,1.2060000000000017,1.8099223596850402,-83.87210063261405,77.36818725724144,-19.984631722165,-224.01158166042404,-83.94615580944209,-19.96797194765095,77.43099565082362,-224.24573944397804
685,0.6770086750598286,0.000991824610594701,0.1904303252341826,2.1005057860826426,0,0.4,0.138,0.02899999999999997,1.2060000000000017,1.8090202211199553,-83.92383868889507,77.44087334845425,-19.96842086324453,-224.168445533798,-83.99792923303812,-19.951759206276947,77.50368950341694,-224.402726008565
686,0.6780004996704233,0.0009918268529900266,0.1904307557740851,2.1005010371041872,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000015,1.8141678984518446,-83.97557592672418,77.51356182329471,-19.952209417071803,-224.32530643733082,-84.04970184942549,-19.935545876646422,77.57638570425598,-224.55970964656098
687,0.6789923265234133,0.0009918290903916356,0.19043118535519404,2.100496298722902,0,0.4,0.138,0.02899999999999997,1.2060000000000015,1.8203301875222309,-84.02731237033548,77.58625265569536,-19.93599738282643,-224.48216445709915,-84.10147368235071,-19.919331957970382,77.649084227746,-224.71669044230143
688,0.679984155613805,0.0009918313228179675,0.19043161398104977,2.1004915708995924,0,0.4,0.138,0.02899999999999996,1.2060000000000015,1.8115090558158806,-84.07904804369902,77.65894582004037,-19.919784759734203,-224.63901967820718,-84.15324475532188,-19.903117449514763,77.72178504872495,-224.8736684792217
689,0.680975986936623,0.0009918335502873672,0.19043204165517452,2.100486853595265,0,0.4,0.138,0.02899999999999997,1.2060000000000015,1.8069336766864283,-84.13078297054759,77.73164129113825,-19.903571547076773,-224.79587218486319,-84.20501509161649,-19.88690235059724,77.79448814244874,-225.0306438398866
690,0.6819678204869103,0.000991835772818086,0.1904324683810725,2.100482146771127,0,0.39999999999999997,0.138,0.02899999999999996,1.2060000000000015,1.8067555271361446,-84.18251717437991,77.80433904421227,-19.887357744188463,-224.9527220603887,-84.25678471426905,-19.870686660577537,77.86719348459452,-225.18761660595908
